variable,model,date,scenario,season,value
tas,mmm,2021,rcp85,MarMay,1.065778017
tas,mmm,2021,rcp85,JunAug,1.4316310749999999
tas,mmm,2021,rcp85,SepNov,1.261796103
tas,mmm,2041,rcp26,year,0.8414428515000001
tas,mmm,2041,rcp26,DecFeb,0.5556087595000001
tas,mmm,2041,rcp26,MarMay,0.838198495
tas,mmm,2041,rcp26,JunAug,1.0401020375
tas,mmm,2041,rcp26,SepNov,0.8989499110000001
tas,mmm,2041,rcp45,year,1.2771825749999999
tas,mmm,2041,rcp45,DecFeb,1.0026892180000002
tas,mmm,2041,rcp45,MarMay,1.0804823490000002
tas,mmm,2041,rcp45,JunAug,1.6499160449999999
tas,mmm,2041,rcp45,SepNov,1.362625615
tas,mmm,2041,rcp85,year,2.187037545
tas,mmm,2041,rcp85,DecFeb,1.8780045300000001
tas,mmm,2041,rcp85,MarMay,2.039475415
tas,mmm,2041,rcp85,JunAug,2.5839277800000002
tas,mmm,2041,rcp85,SepNov,2.260554955000001
tas,mmm,2081,rcp26,year,0.776924438
tas,mmm,2081,rcp26,DecFeb,0.7466505759999998
tas,mmm,2081,rcp26,MarMay,0.8172616214999999
tas,mmm,2081,rcp26,JunAug,0.7927172595
tas,mmm,2081,rcp26,SepNov,0.7386593819999998
tas,mmm,2081,rcp45,year,1.9672147449999997
tas,mmm,2081,rcp45,DecFeb,1.6705722263157894
tas,mmm,2081,rcp45,MarMay,1.8421499650000002
tas,mmm,2081,rcp45,JunAug,2.2779991
tas,mmm,2081,rcp45,SepNov,2.1201295050000004
